,Close,High,Low,Open,time,volume
1218,116.0985,116.222,115.355,115.565,2006-08-21 04:00:00,14902
1219,116.365,116.84,116.016,116.0935,2006-08-22 04:00:00,15828
1220,116.425,116.64,116.095,116.36,2006-08-23 04:00:00,13737
1221,116.738,116.743,116.175,116.42,2006-08-24 04:00:00,15332
1222,117.289,117.397,116.629,116.736,2006-08-25 04:00:00,12237
1223,117.08,117.33,117.0,117.195,2006-08-27 04:00:00,2903
1224,116.8755,117.254,116.824,117.08,2006-08-28 04:00:00,10997
1225,116.7855,117.005,116.525,116.8755,2006-08-29 04:00:00,18485
1226,117.415,117.425,116.75,116.7805,2006-08-30 04:00:00,16158
1227,117.245,117.48,116.911,117.425,2006-08-31 04:00:00,17755
1228,117.09,117.485,117.063,117.241,2006-09-01 04:00:00,12688
1229,116.638,117.13,116.625,117.1,2006-09-03 04:00:00,3182
1230,115.9605,116.66,115.77,116.636,2006-09-04 04:00:00,14058
1231,116.3455,116.382,115.569,115.9555,2006-09-05 04:00:00,16666
1232,116.7405,116.895,116.205,116.3505,2006-09-06 04:00:00,15541
1233,116.2755,117.055,115.987,116.7425,2006-09-07 04:00:00,21548
1234,116.94,117.025,116.109,116.2755,2006-09-08 04:00:00,13565
1235,116.715,117.035,116.612,116.92,2006-09-10 04:00:00,3500
1236,117.5575,117.775,116.655,116.715,2006-09-11 04:00:00,17821
1237,117.9055,118.145,117.395,117.5525,2006-09-12 04:00:00,16609
1238,117.5055,118.022,117.354,117.9155,2006-09-13 04:00:00,15573
1239,117.6365,117.766,117.308,117.5025,2006-09-14 04:00:00,14385
1240,117.56,118.108,117.27,117.6315,2006-09-15 04:00:00,14625
1241,117.875,118.123,116.925,117.543,2006-09-17 04:00:00,5857
1242,117.9405,118.283,117.754,117.873,2006-09-18 04:00:00,15696
1243,117.3405,118.08,116.989,117.9455,2006-09-19 04:00:00,19927
1244,117.131,117.519,116.985,117.3455,2006-09-20 04:00:00,16098
1245,116.415,117.198,116.2,117.133,2006-09-21 04:00:00,17271
1246,116.555,116.615,116.083,116.416,2006-09-22 04:00:00,12341
1247,116.37,116.685,116.325,116.525,2006-09-24 04:00:00,2845
1248,116.4445,116.749,116.129,116.375,2006-09-25 04:00:00,13971
1249,117.0505,117.255,116.272,116.4495,2006-09-26 04:00:00,17171
1250,117.4905,117.669,116.988,117.0555,2006-09-27 04:00:00,17082
1251,117.8205,117.94,117.415,117.4895,2006-09-28 04:00:00,17706
1252,118.175,118.195,117.705,117.8155,2006-09-29 04:00:00,13986
1253,118.265,118.393,117.865,118.12,2006-10-01 04:00:00,3715
1254,117.6375,118.394,117.538,118.265,2006-10-02 04:00:00,15070
1255,118.038,118.199,117.386,117.6425,2006-10-03 04:00:00,14681
1256,117.7305,118.283,117.572,118.038,2006-10-04 04:00:00,15850
1257,118.0575,118.082,117.453,117.7135,2006-10-05 04:00:00,15562
1258,119.018,119.098,117.626,118.0605,2006-10-06 04:00:00,12414
1259,119.159,119.159,118.838,118.998,2006-10-08 04:00:00,3260
1260,119.3275,119.338,118.948,119.159,2006-10-09 04:00:00,11108
1261,119.64,119.78,118.908,119.3275,2006-10-10 04:00:00,15845
1262,119.6205,119.832,119.347,119.64,2006-10-11 04:00:00,15109
1263,119.2605,119.676,119.16,119.6155,2006-10-12 04:00:00,13603
1264,119.617,119.875,119.075,119.2555,2006-10-13 04:00:00,9396
1265,119.705,119.785,119.645,119.75,2006-10-15 04:00:00,2198
1266,119.0315,119.719,118.94,119.705,2006-10-16 04:00:00,14353
1267,118.6065,119.132,118.396,119.0375,2006-10-17 04:00:00,16072
1268,118.866,119.172,118.325,118.6075,2006-10-18 04:00:00,12187
1269,118.33,118.911,118.06,118.871,2006-10-19 04:00:00,12978
1270,118.73,118.794,118.15,118.319,2006-10-20 04:00:00,7484
1271,118.735,118.85,118.58,118.75,2006-10-22 04:00:00,3518
1272,119.392,119.45,118.725,118.735,2006-10-23 04:00:00,11335
1273,119.217,119.65,119.095,119.392,2006-10-24 04:00:00,11307
1274,118.7955,119.358,118.766,119.22,2006-10-25 04:00:00,12564
1275,118.5105,118.936,118.27,118.7955,2006-10-26 04:00:00,13977
1276,117.606,118.67,117.16,118.5205,2006-10-27 04:00:00,10658
1277,117.405,117.59,117.215,117.54,2006-10-29 04:00:00,5336
1278,117.4955,117.712,117.21,117.405,2006-10-30 05:00:00,12793
1279,116.9395,118.048,116.635,117.4955,2006-10-31 05:00:00,15966
1280,117.245,117.374,116.57,116.9395,2006-11-01 05:00:00,14267
1281,117.1425,117.345,116.677,117.245,2006-11-02 05:00:00,11866
1282,118.01,118.187,116.962,117.1425,2006-11-03 05:00:00,8567
1283,118.08,118.155,117.795,118.04,2006-11-05 05:00:00,2894
1284,117.72,118.455,117.7,118.08,2006-11-06 05:00:00,10935
1285,117.625,117.99,117.257,117.718,2006-11-07 05:00:00,11272
1286,117.83,118.003,117.387,117.625,2006-11-08 05:00:00,11254
1287,117.508,118.593,117.368,117.84,2006-11-09 05:00:00,15651
1288,117.63,117.669,117.19,117.518,2006-11-10 05:00:00,10210
1289,117.282,117.63,117.145,117.6,2006-11-12 05:00:00,5243
1290,117.6,118.265,117.245,117.285,2006-11-13 05:00:00,14369
1291,117.735,117.942,117.26,117.595,2006-11-14 05:00:00,16381
1292,117.885,118.198,117.665,117.725,2006-11-15 05:00:00,14596
1293,118.382,118.422,117.8,117.881,2006-11-16 05:00:00,13698
1294,117.755,118.462,117.521,118.385,2006-11-17 05:00:00,11023
1295,117.915,117.995,117.65,117.775,2006-11-19 05:00:00,3659
1296,118.145,118.192,117.835,117.915,2006-11-20 05:00:00,9161
1297,117.542,118.255,117.477,118.135,2006-11-21 05:00:00,11575
1298,116.612,117.621,116.375,117.539,2006-11-22 05:00:00,14207
1299,116.338,116.728,116.034,116.612,2006-11-23 05:00:00,12185
1300,115.89,116.4,115.59,116.348,2006-11-24 05:00:00,10149
1301,115.93,115.965,115.39,115.84,2006-11-26 05:00:00,5124
1302,116.025,116.402,115.835,115.92,2006-11-27 05:00:00,14503
1303,115.79,116.403,115.588,116.025,2006-11-28 05:00:00,17981
1304,116.185,116.551,115.67,115.79,2006-11-29 05:00:00,18628
1305,115.75,116.289,115.487,116.185,2006-11-30 05:00:00,18689
1306,115.44,116.373,114.987,115.75,2006-12-01 05:00:00,14252
1307,115.7105,115.83,115.09,115.385,2006-12-03 05:00:00,5281
1308,115.41,115.795,115.2,115.7105,2006-12-04 05:00:00,14671
1309,114.72,115.43,114.434,115.41,2006-12-05 05:00:00,15980
1310,114.935,115.385,114.53,114.72,2006-12-06 05:00:00,15104
1311,115.1955,115.359,114.753,114.935,2006-12-07 05:00:00,13822
1312,116.33,116.49,114.896,115.2055,2006-12-08 05:00:00,17613
1313,116.34,116.34,116.33,116.33,2006-12-09 05:00:00,2
1314,116.692,116.838,116.158,116.32,2006-12-10 05:00:00,6272
1315,116.78,117.25,116.532,116.692,2006-12-11 05:00:00,16584
1316,116.9355,117.236,116.653,116.78,2006-12-12 05:00:00,17732
1317,117.5905,117.66,116.915,116.9455,2006-12-13 05:00:00,16609
1318,117.867,118.12,117.261,117.5825,2006-12-14 05:00:00,19734
1319,118.175,118.325,117.455,117.867,2006-12-15 05:00:00,17977
1320,118.075,118.195,117.94,118.195,2006-12-17 05:00:00,2794
1321,118.0005,118.282,117.707,118.08,2006-12-18 05:00:00,14695
1322,118.1125,118.319,117.828,118.0005,2006-12-19 05:00:00,22238
1323,118.4215,118.516,117.956,118.1125,2006-12-20 05:00:00,17543
1324,118.2725,118.52,117.957,118.4195,2006-12-21 05:00:00,18248
1325,118.862,118.958,118.26,118.2775,2006-12-22 05:00:00,13406
1326,118.885,118.941,118.745,118.817,2006-12-24 05:00:00,1918
1327,118.955,119.0,118.76,118.87,2006-12-25 05:00:00,3483
1328,118.728,119.218,118.652,118.96,2006-12-26 05:00:00,9672
1329,118.7705,118.91,118.288,118.718,2006-12-27 05:00:00,17858
1330,118.9335,119.044,118.524,118.7655,2006-12-28 05:00:00,18164
1331,119.066,119.177,118.742,118.9445,2006-12-29 05:00:00,12986
1332,118.7425,119.061,118.565,119.056,2007-01-01 05:00:00,2629
1333,118.741,118.941,118.512,118.7425,2007-01-02 05:00:00,13947
1334,119.402,119.681,118.721,118.741,2007-01-03 05:00:00,18387
1335,118.322,119.521,118.292,119.402,2007-01-04 05:00:00,22148
1336,118.63,119.044,117.982,118.322,2007-01-05 05:00:00,18353
1337,118.385,118.746,118.234,118.635,2007-01-07 05:00:00,2626
1338,118.942,119.012,118.115,118.39,2007-01-08 05:00:00,16971
1339,119.252,119.547,118.852,118.947,2007-01-09 05:00:00,19165
1340,119.73,119.773,119.137,119.252,2007-01-10 05:00:00,17849
1341,120.546,120.733,119.73,119.74,2007-01-11 05:00:00,23127
1342,120.325,120.712,120.169,120.541,2007-01-12 05:00:00,15518
1343,120.265,120.455,120.065,120.355,2007-01-14 05:00:00,3447
1344,120.43,120.62,120.154,120.265,2007-01-15 05:00:00,12670
1345,120.737,120.868,120.22,120.43,2007-01-16 05:00:00,18085
1346,120.8305,120.896,120.342,120.742,2007-01-17 05:00:00,19166
1347,121.251,121.592,120.76,120.8305,2007-01-18 05:00:00,20924
1348,121.19,121.487,121.107,121.255,2007-01-19 05:00:00,13009
1349,121.235,121.235,121.225,121.225,2007-01-20 05:00:00,2
1350,121.342,121.425,121.215,121.26,2007-01-21 05:00:00,2383
1351,121.683,121.79,121.32,121.342,2007-01-22 05:00:00,12961
1352,121.598,121.79,121.113,121.683,2007-01-23 05:00:00,18155
1353,120.388,121.682,120.367,121.6,2007-01-24 05:00:00,27356
1354,121.472,121.642,120.205,120.383,2007-01-25 05:00:00,26263
1355,121.57,121.655,121.266,121.467,2007-01-26 05:00:00,15798
1356,121.795,121.825,121.435,121.54,2007-01-28 05:00:00,3824
1357,121.795,122.194,121.565,121.795,2007-01-29 05:00:00,24884
1358,121.575,121.995,121.485,121.795,2007-01-30 05:00:00,16722
1359,120.743,121.74,120.505,121.575,2007-01-31 05:00:00,23343
1360,120.73,120.842,120.114,120.743,2007-02-01 05:00:00,19511
1361,121.14,121.37,120.648,120.734,2007-02-02 05:00:00,15496
1362,120.821,121.19,120.705,121.11,2007-02-04 05:00:00,3894
1363,120.278,120.915,120.03,120.825,2007-02-05 05:00:00,18587
1364,120.15,120.572,119.969,120.283,2007-02-06 05:00:00,17324
1365,120.812,120.925,120.145,120.15,2007-02-07 05:00:00,17049
1366,121.345,121.447,120.754,120.812,2007-02-08 05:00:00,18538
1367,121.766,121.766,121.103,121.343,2007-02-09 05:00:00,14176
1368,121.985,122.095,121.766,121.816,2007-02-11 05:00:00,2764
1369,121.433,122.055,121.349,121.985,2007-02-12 05:00:00,16652
1370,121.203,121.56,121.064,121.423,2007-02-13 05:00:00,17197
1371,120.145,121.336,119.815,121.201,2007-02-14 05:00:00,20918
1372,119.461,120.373,119.16,120.15,2007-02-15 05:00:00,24344
1373,119.43,119.565,118.993,119.456,2007-02-16 05:00:00,13452
1374,119.493,119.605,119.23,119.345,2007-02-18 05:00:00,3567
1375,119.757,119.822,119.335,119.488,2007-02-19 05:00:00,11041
1376,119.85,120.516,119.702,119.757,2007-02-20 05:00:00,16844
1377,121.038,121.189,119.715,119.855,2007-02-21 05:00:00,16405
1378,121.53,121.633,120.968,121.038,2007-02-22 05:00:00,13583
1379,121.08,121.571,120.939,121.535,2007-02-23 05:00:00,10481
1380,120.925,121.11,120.765,121.06,2007-02-25 05:00:00,3268
1381,120.445,120.985,120.355,120.925,2007-02-26 05:00:00,11660
1382,118.46,120.455,117.495,120.445,2007-02-27 05:00:00,21083
1383,118.217,118.86,117.95,118.465,2007-02-28 05:00:00,20228
1384,117.672,118.468,116.966,118.217,2007-03-01 05:00:00,21537
1385,116.78,117.787,116.419,117.667,2007-03-02 05:00:00,17636
1386,115.692,116.8,115.407,116.8,2007-03-04 05:00:00,6855
1387,116.433,116.563,115.158,115.697,2007-03-05 05:00:00,26831
1388,116.363,116.89,116.207,116.433,2007-03-06 05:00:00,20997
1389,116.443,116.628,115.55,116.373,2007-03-07 05:00:00,17859
1390,117.278,117.479,116.433,116.443,2007-03-08 05:00:00,18255
1391,118.345,118.377,117.176,117.278,2007-03-09 05:00:00,15054
1392,118.245,118.39,118.005,118.385,2007-03-11 05:00:00,3685
1393,117.419,118.495,117.219,118.245,2007-03-12 04:00:00,15610
1394,116.235,117.579,115.88,117.419,2007-03-13 04:00:00,20550
1395,117.204,117.565,115.762,116.238,2007-03-14 04:00:00,21647
1396,116.98,117.78,116.815,117.199,2007-03-15 04:00:00,19223
1397,116.708,117.21,116.519,116.98,2007-03-16 04:00:00,13336
1398,117.19,117.455,116.25,116.515,2007-03-18 04:00:00,5456
1399,117.795,118.02,117.085,117.188,2007-03-19 04:00:00,15511
1400,117.235,117.992,116.933,117.805,2007-03-20 04:00:00,13890
1401,117.527,117.943,117.163,117.235,2007-03-21 04:00:00,14211
1402,118.157,118.3,117.247,117.527,2007-03-22 04:00:00,15677
1403,118.12,118.257,117.39,118.162,2007-03-23 04:00:00,11668
1404,117.961,118.135,117.797,118.0,2007-03-25 04:00:00,3987
1405,118.19,118.421,117.634,117.955,2007-03-26 04:00:00,17167
1406,117.43,118.384,117.365,118.195,2007-03-27 04:00:00,18995
1407,117.263,117.479,116.38,117.43,2007-03-28 04:00:00,22972
1408,117.774,118.205,117.057,117.253,2007-03-29 04:00:00,19174
1409,117.825,118.396,117.225,117.771,2007-03-30 04:00:00,17323
1410,117.853,118.073,117.445,117.682,2007-04-01 04:00:00,5204
1411,117.955,118.019,117.515,117.848,2007-04-02 04:00:00,17351
1412,118.895,118.98,117.868,117.965,2007-04-03 04:00:00,20964
1413,118.615,119.081,118.496,118.885,2007-04-04 04:00:00,15359
1414,118.8305,118.998,118.445,118.623,2007-04-05 04:00:00,13041
1415,119.26,119.378,118.729,118.8305,2007-04-06 04:00:00,7373
1416,119.335,119.39,119.18,119.18,2007-04-08 04:00:00,2482
1417,119.055,119.382,118.77,119.322,2007-04-09 04:00:00,11924
1418,119.1,119.295,118.885,119.055,2007-04-10 04:00:00,16674
1419,119.42,119.54,119.1,119.1,2007-04-11 04:00:00,14261
1420,118.865,119.48,118.785,119.41,2007-04-12 04:00:00,15259
1421,119.258,119.558,118.215,118.855,2007-04-13 04:00:00,14522
1422,119.28,119.688,118.995,119.688,2007-04-15 04:00:00,6011
1423,119.581,119.862,119.25,119.28,2007-04-16 04:00:00,18768
1424,118.687,119.681,118.527,119.571,2007-04-17 04:00:00,19057
1425,117.905,118.912,117.835,118.697,2007-04-18 04:00:00,17775
1426,118.651,118.771,117.62,117.895,2007-04-19 04:00:00,18781
1427,118.673,118.957,118.531,118.651,2007-04-20 04:00:00,11958
1428,118.595,119.015,118.52,118.683,2007-04-22 04:00:00,3555
1429,118.49,119.038,118.235,118.595,2007-04-23 04:00:00,14057
1430,118.445,118.94,118.311,118.49,2007-04-24 04:00:00,17660
1431,118.635,118.847,118.273,118.455,2007-04-25 04:00:00,15530
1432,119.555,119.735,118.615,118.635,2007-04-26 04:00:00,17265
1433,119.63,119.76,118.915,119.559,2007-04-27 04:00:00,17631
1434,119.535,119.625,119.155,119.465,2007-04-29 04:00:00,4922
1435,119.541,119.765,119.31,119.54,2007-04-30 04:00:00,15593
1436,120.056,120.139,119.077,119.541,2007-05-01 04:00:00,17101
1437,120.194,120.28,119.57,120.055,2007-05-02 04:00:00,16404
1438,120.289,120.47,119.976,120.195,2007-05-03 04:00:00,21236
1439,120.192,120.411,119.907,120.279,2007-05-04 04:00:00,16877
1440,119.818,120.189,119.774,120.185,2007-05-06 04:00:00,4823
1441,119.8,120.134,119.715,119.828,2007-05-07 04:00:00,16072
1442,119.775,120.04,119.532,119.8,2007-05-08 04:00:00,28823
1443,120.045,120.235,119.637,119.779,2007-05-09 04:00:00,24994
1444,119.871,120.537,119.718,120.055,2007-05-10 04:00:00,28971
1445,120.195,120.224,119.467,119.871,2007-05-11 04:00:00,23083
1446,120.205,120.285,120.046,120.241,2007-05-13 04:00:00,4967
1447,120.393,120.532,120.163,120.195,2007-05-14 04:00:00,19799
1448,120.282,120.583,120.123,120.395,2007-05-15 04:00:00,23794
1449,120.827,120.872,120.209,120.282,2007-05-16 04:00:00,22945
1450,121.285,121.365,120.773,120.832,2007-05-17 04:00:00,15904
1451,121.125,121.395,120.694,121.285,2007-05-18 04:00:00,17510
1452,121.265,121.284,120.955,121.03,2007-05-20 04:00:00,4666
1453,121.512,121.626,121.235,121.265,2007-05-21 04:00:00,17927
1454,121.692,121.767,121.2,121.512,2007-05-22 04:00:00,18870
1455,121.562,121.873,121.319,121.687,2007-05-23 04:00:00,23072
1456,121.103,121.691,120.861,121.555,2007-05-24 04:00:00,23936
1457,121.79,121.88,121.09,121.103,2007-05-25 04:00:00,18957
1458,121.635,121.82,121.623,121.765,2007-05-27 04:00:00,2127
1459,121.373,121.782,121.353,121.633,2007-05-28 04:00:00,7724
1460,121.425,121.807,121.18,121.373,2007-05-29 04:00:00,25857
1461,121.575,121.768,121.39,121.43,2007-05-30 04:00:00,23135
1462,121.832,121.975,121.485,121.576,2007-05-31 04:00:00,16711
1463,122.106,122.142,121.791,121.832,2007-06-01 04:00:00,15159
1464,121.994,122.107,121.914,122.086,2007-06-03 04:00:00,3369
1465,121.768,122.113,121.549,121.985,2007-06-04 04:00:00,16009
1466,121.365,121.945,121.13,121.763,2007-06-05 04:00:00,20037
1467,121.135,121.485,120.786,121.365,2007-06-06 04:00:00,19170
1468,121.289,121.571,120.868,121.135,2007-06-07 04:00:00,22385
1469,121.725,121.829,120.775,121.279,2007-06-08 04:00:00,16015
1470,121.605,121.795,121.52,121.785,2007-06-10 04:00:00,4224
1471,121.673,121.836,121.525,121.595,2007-06-11 04:00:00,11936
1472,121.807,121.862,121.492,121.677,2007-06-12 04:00:00,14609
1473,122.77,122.845,121.801,121.806,2007-06-13 04:00:00,18714
1474,123.022,123.13,122.726,122.771,2007-06-14 04:00:00,15216
1475,123.445,123.669,122.979,123.022,2007-06-15 04:00:00,13786
1476,123.523,123.586,123.415,123.445,2007-06-17 04:00:00,2312
1477,123.63,123.752,123.312,123.533,2007-06-18 04:00:00,16865
1478,123.33,123.716,123.278,123.63,2007-06-19 04:00:00,17873
1479,123.663,123.698,123.103,123.325,2007-06-20 04:00:00,21287
1480,123.849,123.964,123.472,123.668,2007-06-21 04:00:00,15092
1481,123.883,124.135,123.762,123.859,2007-06-22 04:00:00,17163
1482,123.885,123.924,123.63,123.886,2007-06-24 04:00:00,3613
1483,123.447,123.942,123.312,123.879,2007-06-25 04:00:00,14299
1484,122.966,123.521,122.821,123.437,2007-06-26 04:00:00,18634
1485,122.93,123.368,122.238,122.971,2007-06-27 04:00:00,25881
1486,123.373,123.373,122.83,122.934,2007-06-28 04:00:00,18198
1487,123.17,123.559,122.97,123.368,2007-06-29 04:00:00,16130
1488,122.955,123.285,122.94,123.045,2007-07-01 04:00:00,2902
1489,122.345,123.059,122.098,122.96,2007-07-02 04:00:00,14400
1490,122.295,122.685,122.137,122.345,2007-07-03 04:00:00,14146
1491,122.77,122.822,122.275,122.295,2007-07-04 04:00:00,9655
1492,123.067,123.072,122.332,122.78,2007-07-05 04:00:00,17779
1493,123.345,123.555,123.014,123.057,2007-07-06 04:00:00,11869
1494,123.641,123.661,123.37,123.425,2007-07-08 04:00:00,2731
1495,123.241,123.661,123.173,123.641,2007-07-09 04:00:00,12940
1496,121.69,123.488,120.986,123.243,2007-07-10 04:00:00,22306
1497,122.355,122.528,121.073,121.685,2007-07-11 04:00:00,21769
1498,122.463,122.615,121.838,122.365,2007-07-12 04:00:00,17322
1499,121.936,122.532,121.92,122.462,2007-07-13 04:00:00,12468
1500,121.915,122.185,121.83,121.961,2007-07-15 04:00:00,2510
1501,121.93,122.092,121.56,121.912,2007-07-16 04:00:00,12178
1502,121.782,122.415,121.706,121.93,2007-07-17 04:00:00,13549
1503,121.949,122.289,121.59,121.78,2007-07-18 04:00:00,15974
1504,122.198,122.288,121.792,121.939,2007-07-19 04:00:00,12703
1505,121.273,122.434,120.868,122.198,2007-07-20 04:00:00,16992
1506,121.005,122.185,120.82,121.325,2007-07-22 04:00:00,6951
1507,120.532,121.513,120.42,121.01,2007-07-23 04:00:00,19618
1508,120.108,120.959,119.807,120.537,2007-07-24 04:00:00,23918
1509,120.597,120.745,119.908,120.103,2007-07-25 04:00:00,22060
1510,119.133,120.68,118.025,120.597,2007-07-26 04:00:00,28116
1511,118.615,119.289,118.427,119.133,2007-07-27 04:00:00,29082
1512,118.525,118.605,118.0,118.605,2007-07-29 04:00:00,8535
1513,118.915,119.256,118.085,118.515,2007-07-30 04:00:00,26446
1514,118.367,119.493,118.287,118.905,2007-07-31 04:00:00,25632
1515,118.575,119.17,117.607,118.362,2007-08-01 04:00:00,31089
1516,119.248,119.371,118.331,118.58,2007-08-02 04:00:00,26828
1517,118.056,119.296,117.943,119.249,2007-08-03 04:00:00,23301
1518,117.605,117.956,117.188,117.956,2007-08-05 04:00:00,8183
1519,118.685,119.102,117.425,117.609,2007-08-06 04:00:00,31515
1520,118.907,119.045,117.975,118.684,2007-08-07 04:00:00,26728
1521,119.689,119.832,118.827,118.897,2007-08-08 04:00:00,21093
1522,118.117,119.719,117.727,119.689,2007-08-09 04:00:00,30976
1523,118.395,118.738,117.219,118.121,2007-08-10 04:00:00,28578
1524,118.295,118.48,118.065,118.295,2007-08-12 04:00:00,4732
1525,117.983,118.565,117.69,118.29,2007-08-13 04:00:00,25636
1526,117.285,118.523,117.242,117.978,2007-08-14 04:00:00,37064
1527,115.925,117.595,115.707,117.286,2007-08-15 04:00:00,46237
1528,112.945,116.312,112.02,115.927,2007-08-16 04:00:00,56572
1529,114.345,114.9,111.588,112.946,2007-08-17 04:00:00,38696
1530,114.4605,114.655,113.675,114.46,2007-08-19 04:00:00,7442
1531,115.132,115.502,114.16,114.4555,2007-08-20 04:00:00,32822
1532,114.335,115.132,113.99,115.127,2007-08-21 04:00:00,28818
1533,115.89,116.073,114.275,114.33,2007-08-22 04:00:00,25721
1534,116.163,117.14,115.607,115.9,2007-08-23 04:00:00,30626
1535,116.435,116.462,115.532,116.153,2007-08-24 04:00:00,23566
1536,116.165,116.73,116.125,116.41,2007-08-26 04:00:00,4861
1537,115.495,116.333,115.365,116.164,2007-08-27 04:00:00,20744
1538,114.282,115.732,113.852,115.49,2007-08-28 04:00:00,25062
1539,115.784,116.253,114.232,114.277,2007-08-29 04:00:00,24394
1540,116.33,116.37,115.222,115.79,2007-08-30 04:00:00,26111
1541,115.773,116.61,115.493,116.33,2007-08-31 04:00:00,20227
1542,115.888,115.933,115.668,115.833,2007-09-02 04:00:00,3382
1543,115.845,116.118,115.688,115.883,2007-09-03 04:00:00,13131
1544,115.992,116.478,115.338,115.848,2007-09-04 04:00:00,22041
1545,115.359,115.995,114.825,115.995,2007-09-05 04:00:00,26628
1546,115.149,115.676,114.937,115.359,2007-09-06 04:00:00,23057
1547,113.38,115.392,113.14,115.159,2007-09-07 04:00:00,21794
1548,113.235,113.283,112.63,113.26,2007-09-09 04:00:00,8085
1549,113.605,114.001,113.05,113.225,2007-09-10 04:00:00,19518
1550,114.325,114.382,113.413,113.595,2007-09-11 04:00:00,20621
1551,114.191,114.457,113.788,114.324,2007-09-12 04:00:00,19806
1552,115.005,115.486,114.169,114.191,2007-09-13 04:00:00,28413
1553,115.363,115.4,114.357,115.01,2007-09-14 04:00:00,24634
1554,115.26,115.38,115.11,115.345,2007-09-16 04:00:00,2953
1555,114.953,115.365,114.665,115.255,2007-09-17 04:00:00,23321
1556,115.884,116.395,114.797,114.953,2007-09-18 04:00:00,23960
1557,115.875,116.314,115.663,115.889,2007-09-19 04:00:00,22087
1558,114.953,115.907,113.999,115.885,2007-09-20 04:00:00,26357
1559,115.506,115.854,114.624,114.95,2007-09-21 04:00:00,18524
1560,115.125,115.5,115.044,115.47,2007-09-23 04:00:00,2135
1561,114.733,115.175,114.655,115.125,2007-09-24 04:00:00,17774
1562,114.97,115.015,114.038,114.73,2007-09-25 04:00:00,21835
1563,115.588,115.739,114.739,114.97,2007-09-26 04:00:00,22178
1564,115.25,115.889,114.899,115.588,2007-09-27 04:00:00,24586
1565,114.864,115.505,114.68,115.255,2007-09-28 04:00:00,18647
1566,115.06,115.12,114.7,114.864,2007-09-30 04:00:00,3831
1567,115.355,116.078,114.79,115.06,2007-10-01 04:00:00,20298
1568,115.707,115.99,115.285,115.356,2007-10-02 04:00:00,19118
1569,116.608,116.773,115.68,115.711,2007-10-03 04:00:00,18979
1570,116.445,116.738,116.277,116.612,2007-10-04 04:00:00,16411
1571,116.986,117.275,116.363,116.445,2007-10-05 04:00:00,15341
1572,117.135,117.2,116.905,116.96,2007-10-07 04:00:00,3410
1573,117.258,117.605,117.044,117.135,2007-10-08 04:00:00,16676
1574,117.173,117.452,116.813,117.253,2007-10-09 04:00:00,23906
1575,117.189,117.535,116.953,117.175,2007-10-10 04:00:00,17993
1576,117.264,117.782,117.007,117.189,2007-10-11 04:00:00,23584
1577,117.55,117.685,117.137,117.269,2007-10-12 04:00:00,17607
1578,117.609,117.609,117.55,117.55,2007-10-13 04:00:00,2
1579,117.575,117.705,117.406,117.579,2007-10-14 04:00:00,4366
1580,117.369,117.939,117.108,117.575,2007-10-15 04:00:00,21048
1581,116.614,117.439,116.345,117.369,2007-10-16 04:00:00,28796
1582,116.41,117.196,116.176,116.609,2007-10-17 04:00:00,26783
1583,115.05,116.637,115.015,116.41,2007-10-18 04:00:00,31321
1584,114.513,115.727,114.513,115.046,2007-10-19 04:00:00,20860
1585,114.098,114.513,113.25,114.513,2007-10-21 04:00:00,11128
1586,114.63,114.678,113.503,114.098,2007-10-22 04:00:00,34559
1587,114.579,115.038,114.175,114.63,2007-10-23 04:00:00,37940
1588,113.933,114.639,113.815,114.583,2007-10-24 04:00:00,38543
1589,114.264,114.576,113.771,113.937,2007-10-25 04:00:00,43750
1590,114.175,114.579,113.982,114.263,2007-10-26 04:00:00,21790
1591,114.153,114.29,114.028,114.173,2007-10-28 04:00:00,4655
1592,114.445,114.911,114.063,114.154,2007-10-29 04:00:00,21695
1593,114.754,115.012,114.382,114.445,2007-10-30 04:00:00,20403
1594,115.325,115.505,114.535,114.755,2007-10-31 04:00:00,23472
1595,114.852,115.923,114.375,115.324,2007-11-01 04:00:00,30447
1596,114.844,115.418,114.433,114.857,2007-11-02 04:00:00,27759
1597,114.589,114.909,114.36,114.844,2007-11-04 04:00:00,5185
1598,114.654,114.815,114.022,114.595,2007-11-05 05:00:00,27879
1599,114.135,114.786,114.065,114.655,2007-11-06 05:00:00,26577
1600,112.77,114.165,112.1,114.125,2007-11-07 05:00:00,37904
1601,112.725,113.377,112.227,112.77,2007-11-08 05:00:00,38110
1602,110.686,112.767,110.5,112.725,2007-11-09 05:00:00,30669
1603,110.08,110.775,109.86,110.755,2007-11-11 05:00:00,10325
1604,110.235,110.735,109.132,110.085,2007-11-12 05:00:00,44385
1605,111.061,111.288,109.679,110.233,2007-11-13 05:00:00,34560
1606,111.419,111.751,110.761,111.057,2007-11-14 05:00:00,38440
1607,110.123,111.559,109.878,111.416,2007-11-15 05:00:00,47650
1608,111.095,111.338,109.79,110.128,2007-11-16 05:00:00,31086
1609,110.593,111.095,110.493,111.095,2007-11-18 05:00:00,7342
1610,110.237,110.783,109.618,110.593,2007-11-19 05:00:00,44050
1611,109.309,110.588,109.231,110.231,2007-11-20 05:00:00,50316
1612,108.953,109.344,108.257,109.317,2007-11-21 05:00:00,47166
1613,107.741,109.145,107.564,108.955,2007-11-22 05:00:00,22261
1614,108.285,108.548,107.631,107.746,2007-11-23 05:00:00,26494
